Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-03-11,66.7535629272461,68.15683675373784,65.88833141686193,67.22859634252309,255598800
2020-03-12,60.16131591796875,65.43751995097615,60.105573880896614,62.02992228152743,418474000
2020-03-13,67.369140625,67.8417479064298,61.30526258468153,64.19905949793468,370732000
2020-03-16,58.70231246948242,62.7909413516552,58.166692548418034,58.63929618574619,322423600
2020-03-17,61.2834587097168,62.43467081545571,57.778913814310236,59.98682469346223,324056000
2020-03-18,59.78322982788086,60.59029297407206,57.46867989664371,58.110939221051666,300233600
2020-03-19,59.325172424316406,61.278603044823406,58.79924908019055,59.95773528488038,271857200
2020-03-20,55.55888748168945,61.033826561579104,55.25835823713997,59.90684466812261,401693200
2020-03-23,54.37858200073242,55.379534953760505,51.52841558126917,55.27774369215165,336752800
2020-03-24,59.834136962890625,60.03044895212406,56.78523248433621,57.28449598735918,287531200
2020-03-25,59.50453186035156,62.589789367560115,59.2088508557747,60.77208009260678,303602000
2020-03-26,62.63582992553711,62.69399424747682,59.70810614809417,59.74688482814629,252087200
2020-03-27,60.042564392089844,62.012958412771816,59.875334574134676,61.25679266007546,204216800
2020-03-30,61.756065368652344,61.92814347176398,60.444890206755296,60.76965707050551,167976400
2020-03-31,61.630027770996094,63.61738886653712,61.07502225152622,61.94752404866054,197002000
2020-04-01,58.38724136352539,60.28008186649483,57.95583869541803,59.74203967177421,176218400
2020-04-02,59.36152267456055,59.41484243057951,57.415362674282804,58.24908573406499,165934000
2020-04-03,58.508426666259766,59.54815473789247,57.91706466077996,58.8453086351993,129880000
2020-04-06,63.612552642822266,63.76765998471095,60.44004501427147,60.80843142300017,201820400
2020-04-07,62.87575149536133,65.84952754543531,62.771537975758626,65.63139659297804,202887200
2020-04-08,64.48503875732422,64.80010532216062,63.312011573340016,63.67797191329824,168895200
2020-04-09,64.95037841796875,65.45449387759112,64.15301536095346,65.12246020269797,161834800
2020-04-13,66.22521209716797,66.33427761905986,64.42688835328676,65.02794692079961,131022800
2020-04-14,69.56977844238281,69.86061483646596,67.38852767558943,67.86113496690535,194994800
2020-04-15,68.93479919433594,69.39528402750159,68.01382952800463,68.44280621954762,131154400
2020-04-16,69.48253631591797,69.8485041120879,68.43068954557212,69.64976614355342,157125200
2020-04-17,68.53975677490234,69.5455618535008,67.1001303953059,68.99782307580948,215250000
2020-04-20,67.11709594726562,68.26831182918983,67.09771030256397,67.36430914394938,130015200
2020-04-21,65.04248809814453,67.19465720203259,64.32994542466056,66.95956649144395,180991600
2020-04-22,66.9159164428711,67.35216356380498,65.97070941666404,66.31243213683946,116862400
2020-04-23,66.65660858154297,68.28527633787508,66.61782989731152,66.86019112654976,124814400
2020-04-24,68.58094024658203,68.59063676429346,67.1340437726702,67.18251896495144,126161200
2020-04-27,68.62942504882812,68.96145871324816,67.84902167998845,68.29738398813116,117087600
2020-04-28,67.5169906616211,69.27410964320943,67.42489960373554,69.0923387140796,112004800
2020-04-29,69.73460388183594,70.20478529015517,68.80393758598254,69.00752014479939,137280800
2020-04-30,71.20571899414062,71.38264533626065,69.8848548660731,70.27505285549175,183064000
2020-05-01,70.05933380126953,72.465978053146,69.2789306648462,69.37587363783626,240616800
2020-05-04,71.05061340332031,71.17906454911665,69.39286360998993,70.08359453961356,133568000
2020-05-05,72.11700439453125,72.95072758723038,71.36568312949365,71.51110134148117,147751200
2020-05-06,72.86105346679688,73.49361268962589,72.43449536031221,72.81984880576161,142333600
2020-05-07,73.61479187011719,73.96137402305452,73.1858151892616,73.48876670304365,115215200
2020-05-08,75.36695098876953,75.42041508755761,73.9477309492938,74.27580576384341,133838400
2020-05-11,76.5528793334961,77.04862926819315,74.66463023297625,74.8736289600459,145946400
2020-05-12,75.67801666259766,77.69019956686239,75.5565080151993,77.2381835420649,162301200
2020-05-13,74.7642593383789,76.78130706727246,73.68526209938001,75.85783701982658,200622400
2020-05-14,75.22357940673828,75.28433373358632,73.27700840131105,74.00120264720762,158929200
2020-05-15,74.7788314819336,74.82500534999646,72.95620221512807,72.99022818793124,166348400
2020-05-18,76.54071807861328,76.91496675486883,75.4131217905622,76.10572250052454,135178400
2020-05-19,76.09843444824219,77.40586118201702,76.06684101530527,76.55773324993602,101729600
2020-05-20,77.57840728759766,77.64887695753947,76.91982513329616,76.95870878721165,111504800
2020-05-21,77.00000762939453,77.98179927461916,76.76184808396121,77.4398682042287,102688800
2020-05-22,77.49578857421875,77.57841356436222,76.63550527544366,76.73756838596826,81803200
2020-05-26,76.9708480834961,78.79590239398446,76.91495145206838,78.61607202130844,125522000
2020-05-27,77.30621337890625,77.45202521130052,76.0862694610132,76.82747651889329,112945200
2020-05-28,77.34024810791016,78.60150836399505,76.7035440312258,76.98057986946539,133560800
2020-05-29,77.2649154663086,78.04499886732665,76.90767976403508,77.5832675133885,153532400
2020-06-01,78.21510314941406,78.33661177403135,77.08749955314255,77.21873094429264,80791200
2020-06-02,78.57719421386719,78.60149742135009,77.50548728566115,77.9477804464378,87642800
2020-06-03,79.00977325439453,79.27223605785474,78.32446277639103,78.89798738729773,104491200
2020-06-04,78.32933807373047,79.13129219882647,77.95508935441258,78.83238566565588,87560400
2020-06-05,80.56021881103516,80.62097312386399,78.55046881252456,78.57962969607472,137250400
2020-06-08,81.03652954101562,81.07055551560038,79.54440749293843,80.25644625054122,95654400
2020-06-09,83.59552001953125,83.98920686535521,80.68417746439864,80.71577090052271,147712400
2020-06-10,85.74620056152344,86.21522204655183,84.10583422041279,84.54569482376236,166651600
2020-06-11,81.62950897216797,85.31365210238673,81.52744586006406,84.88837183058858,201662400
2020-06-12,82.33424377441406,84.52139908925585,81.22122799958797,83.77290920023673,200146000
2020-06-15,83.35249328613281,84.00621035316378,80.82268254803616,80.98550738644816,138808800
2020-06-16,85.56151580810547,85.83370137590062,83.77291228895632,85.41084628969108,165428800
2020-06-17,85.44244384765625,86.36833908315948,85.32093520870518,86.30758476368395,114406400
2020-06-18,85.47647094726562,85.89446096739049,84.86649519851686,85.39870363740545,96820400
2020-06-19,84.98799133300781,86.65022840110043,83.87740074194414,86.18363944319607,264476000
2020-06-22,87.21160888671875,87.35498818998958,85.33551521428704,85.38168909015546,135445200
2020-06-23,89.0731201171875,90.49477263698164,88.03786416864946,88.4582867176972,212155600
2020-06-24,87.50080871582031,89.62235242126178,87.12655999609684,88.70131477484408,192623200
2020-06-25,88.66242218017578,88.70130583433298,86.89568925164441,87.65633451294114,137522400
2020-06-26,85.93819427490234,88.77906661891221,85.78994989080277,88.55792002381165,205256800
2020-06-29,87.9188003540039,88.01358066282918,85.36711865011787,85.84586303787991,130646000
2020-06-30,88.65270233154297,88.93946836335702,87.48622233361435,87.50566045318362,140223200
2020-07-01,88.4850082397461,89.27481431029784,88.43640923902939,88.73045803796369,110737200
2020-07-02,88.4850082397461,90.03060182197771,88.37079725072775,89.39389780709443,114041600
2020-07-06,90.85199737548828,91.3210188724847,89.88478608277487,89.91637951083226,118655600
2020-07-07,90.57010650634766,92.01119713048321,90.45832063925833,91.23111377416458,112424400
2020-07-08,92.67948913574219,92.71108256542591,91.46197031782751,91.54946038589766,117092000
2020-07-09,93.07807159423828,93.62728572673556,92.02823493002859,93.57382161653135,125642800
2020-07-10,93.2408676147461,93.29919680465662,92.05980720131565,92.67220807313528,90257200
2020-07-13,92.81072235107422,97.16316235330419,92.59686597637041,94.54829427109546,191649200
2020-07-14,94.34661102294922,94.53858935423052,91.25543060561826,92.19104129715517,170989200
2020-07-15,94.99545288085938,96.47542722006055,93.79494692925732,96.22511971933456,153198000
2020-07-16,93.82653045654297,94.68438106422201,93.22627754411272,93.86541410703498,110577600
2020-07-17,93.6369857788086,94.43408214536427,93.16309912532118,94.27855494560396,92186800
2020-07-20,95.61026763916016,95.74878924107003,93.3793712332009,93.72445896521012,90318000
2020-07-21,94.29069519042969,96.47785049123863,94.0403877137668,96.40251573529238,103433200
2020-07-22,94.5555648803711,95.23844264378334,93.90428054070976,93.99176317605382,89001600
2020-07-23,90.25173950195312,94.36601940031956,89.44006284876363,94.28825210729251,197004400
2020-07-24,90.02816772460938,90.37325548035092,86.65508713174927,88.44613048133,185438800
2020-07-27,92.161865234375,92.25421298171179,90.86901902055509,91.09259075129832,121214000
2020-07-28,90.64787292480469,91.90913313088771,90.64300783304508,91.73172785652534,103625600
2020-07-29,92.38544464111328,92.57014013630604,91.09502355323384,91.1314746598381,90329200
2020-07-30,93.50334930419922,93.60784497511447,91.14851080736773,91.55677813766476,158130000
2020-07-31,103.29205322265625,103.44272272989053,98.00885320518057,100.0113203728721,374336800
2020-08-03,105.894775390625,108.51935893981127,104.87896498205056,105.17787147768598,308151200
2020-08-04,106.60195922851562,107.69553697101213,105.36013709111648,106.08433124379282,173071600
2020-08-05,106.98834991455078,107.30913448125898,105.85588858029786,106.32248498790055,121776800
2020-08-06,110.72109985351562,111.2168571833951,106.73076025201287,107.32129046502143,202428800
2020-08-07,108.20375061035156,110.69916834754238,107.40521723163725,110.24147102748621,198045600
2020-08-10,109.7764892578125,110.7965681078349,107.12038961467015,109.65232461053742,212403600
2020-08-11,106.51175689697266,109.53790628694743,106.25125778841227,109.03882559792697,187902400
2020-08-12,110.05159759521484,110.30965976352992,107.41010462326905,107.60486600059996,165598000
2020-08-13,111.99923706054688,113.00470916588479,110.94507089779177,111.4344186850555,210082000
2020-08-14,111.89940643310547,111.98948374215101,110.08566073541384,111.82393585365277,165565200
2020-08-17,111.60729217529297,113.04855186350471,110.97918031572965,113.02420482994953,119561600
2020-08-18,112.53726196289062,112.96330892543267,111.02296903312585,111.35893868376326,105633600
2020-08-19,112.67847442626953,114.09538682492261,112.58353067113143,112.9462768876478,145538000
2020-08-20,115.17877197265625,115.29319632845385,112.70282683961905,112.71987050380967,126907200
2020-08-21,121.11418914794922,121.59866299277932,116.12822012492774,116.14038992246533,338054800
2020-08-24,122.5627670288086,125.41363550271217,120.69303108379322,125.32841718543504,345937600
2020-08-25,121.55731201171875,121.90302204479713,119.83121363784042,121.43315477540806,211495600
2020-08-26,123.2103500366211,123.66804740538558,121.8080444692864,122.87681730695134,163022400
2020-08-27,121.7374496459961,124.14765680517117,120.59076927456684,123.81412407030223,155552400
2020-08-28,121.5402603149414,123.13245352128918,121.31627804416574,122.71370987305927,187630000
2020-08-31,125.66195678710938,127.5706540266875,122.7015450943712,124.2401853001041,225702700
2020-09-01,130.6674041748047,131.27118380524524,127.11296048915095,129.28457897882038,151948100
2020-09-02,127.96019744873047,134.36794762091137,123.67538684051313,133.98815765727093,200119000
2020-09-03,117.71556091308594,125.46718052250692,117.34551135279557,123.58771183000317,257599600
2020-09-04,117.79347229003906,120.46174167565064,107.98708803912147,116.92677156884038,332607200
2020-09-08,109.86656188964844,115.87503988575807,109.73022744851274,110.96697771586362,231366600
2020-09-09,114.24876403808594,116.02111927354656,112.24269366983658,114.19033711230628,176940500
2020-09-10,110.5190200805664,117.345512119,109.5549387003112,117.20917767854652,182274400
2020-09-11,109.06802368164062,112.21347084794252,107.12038040161133,111.57074499929149,180860300
2020-09-14,112.34005737304688,112.89513537305015,109.84707652105583,111.71681216004912,140150100
2020-09-15,112.51537322998047,115.71924788814476,110.63589683262789,115.23233698136607,184642000
2020-09-16,109.19463348388672,112.96332644603498,109.10699308995494,112.21348694471548,154679000
2020-09-17,107.45146942138672,109.2627781520389,105.86414292287712,106.84770479761534,178011000
2020-09-18,104.04312896728516,107.97737036273428,103.31276253710783,107.50994000803684,287104900
2020-09-21,107.19830322265625,107.3054242127271,100.4010239357237,101.80332967507266,195713800
2020-09-22,108.88301086425781,109.9055267053134,106.30238909052137,109.73023848769446,183055400
2020-09-23,104.31578063964844,109.17514872406446,103.97493710920857,108.69797818298632,150718700
2020-09-24,105.38697814941406,107.36383487260701,102.25127130724478,102.4168192014787,167743300
2020-09-25,109.34069061279297,109.49650563867307,104.851372337576,105.59147885116779,149981400
2020-09-28,111.95054626464844,112.30112268518972,109.82761457566852,111.99924032348427,137672400
2020-09-29,111.10332489013672,112.29138866733861,110.5969408264079,111.55128945340192,99382200
2020-09-30,112.7782974243164,114.19034345635778,110.6456327885037,110.81118070719012,142675200
2020-10-01,113.7326431274414,114.63829765255329,112.79777513856307,114.56039012939586,116120400
2020-10-02,110.06132507324219,112.3498120079921,109.28227217240111,109.93473092714387,144712000
2020-10-05,113.45022583007812,113.59630056815382,110.57745484315866,110.9280312426724,106243800
2020-10-06,110.19767761230469,113.0801892267211,109.31149621483338,112.6711784272963,161498200
2020-10-07,112.06741333007812,112.52511075993657,111.14227817215749,111.61945619842345,96849000
2020-10-08,111.96028900146484,113.35285441626657,111.59023197745923,113.206779666247,83477200
2020-10-09,113.9079360961914,113.93714956117775,111.91159845252474,112.26217489170202,100506900
2020-10-12,121.14342498779297,121.90300475026318,116.1574550435818,116.91703480605202,240226800
2020-10-13,117.9298095703125,122.10750566774655,116.5177710390298,121.99064438590798,262330500
2020-10-14,118.01744842529297,119.809276699368,116.48854872829669,117.83241993385298,150712000
2020-10-15,117.5500259399414,118.02719653089068,115.05704456556252,115.61212268187877,112559200
2020-10-16,115.90425109863281,118.36802614774093,115.69974944089714,118.10509013803102,115393800
2020-10-19,112.94384765625,117.26761109070254,112.63222499944558,116.81965398590057,120639300
2020-10-20,114.43379211425781,115.8653112278617,112.60300253020057,113.15808061203983,124423700
2020-10-21,113.81056213378906,115.60239076917915,113.4015513107795,113.61579330624377,89946000
2020-10-22,112.71986389160156,114.94991651803686,111.59022713214819,114.37535784081969,101988000
2020-10-23,112.02845001220703,113.49892286939378,111.28834343492714,113.34310783010538,82572600
2020-10-26,112.0382080078125,113.49894079837239,109.92500892425242,111.02543238146376,111850700
2020-10-27,113.547607421875,114.20980646740922,111.54153712055215,112.46666475299311,92276800
2020-10-28,108.28897094726562,112.4082400407623,108.19159026240904,112.03819046643926,143937800
2020-10-29,112.30111694335938,113.86897045793137,109.26279059723784,109.42834593101287,146129200
2020-10-30,106.0102310180664,109.05829026903429,104.90007487274673,108.15263578946613,190272600
2020-11-02,105.92256927490234,107.78257204642945,104.5105309652701,106.2536724733026,122866900
2020-11-03,107.54887390136719,108.57138225685797,105.88363963985061,106.78929414309684,107624400
2020-11-04,111.94081115722656,112.56405650493748,109.40887600344215,111.15201788927038,138235500
2020-11-05,115.91401672363281,116.48857549396187,113.81056533468231,114.86228731432192,126387100
2020-11-06,115.7823257446289,116.27982636729172,113.28503575822147,115.42138735344203,114457900
2020-11-09,113.47036743164062,119.00146077117734,113.20698522415755,117.54796519416685,154515300
2020-11-10,113.12896728515625,114.70927575015004,111.33403974847877,112.71925823441634,138023400
2020-11-11,116.5627212524414,116.69929092457168,113.58744488961582,114.31907132280901,112295000
2020-11-12,116.2895736694336,117.57723580292728,115.66525308607233,116.68953299697138,103162300
2020-11-13,116.33834838867188,116.73830026220503,114.98240146299398,116.5139390128418,81581900
2020-11-16,117.3528823852539,118.02597364016941,115.25555179677478,116.00668499044508,91183000
2020-11-17,116.46517181396484,117.71381306126015,116.04570569721825,116.6212556911212,74271000
2020-11-18,115.13848114013672,116.88463032919714,115.10921727569527,115.70427399429921,76322100
2020-11-19,115.7335205078125,116.14322943354533,113.9483506196358,114.70924075099313,74113000
2020-11-20,114.46538543701172,115.86035340373675,114.4166148091823,115.73354084039397,73604300
2020-11-23,111.06088256835938,114.73852865880856,110.96333387323223,114.30930546926308,127959300
2020-11-24,112.34855651855469,113.01189813471593,109.83175972995858,111.11942943411495,113874200
2020-11-25,113.1874771118164,113.8898396262195,112.34854493544476,112.7192403972066,76499200
2020-11-27,113.73375701904297,114.61171017176824,113.37282609805314,113.71425025675507,46691300
2020-11-30,116.13349151611328,118.00645317380616,113.9483621396502,114.10444599903529,169410200
2020-12-01,119.71359252929688,120.44521894311592,117.06998331379602,118.04548519888809,127728200
2020-12-02,120.06475067138672,120.34764705665863,117.92839957303285,119.03071381151662,89004200
2020-12-03,119.92819213867188,120.7476100677901,119.2160725590913,120.4939775191396,78967600
2020-12-04,119.25508880615234,119.85014546839597,118.54296925474208,119.59651292977875,78260400
2020-12-07,120.71835327148438,121.51826448637165,119.25510050455729,119.31362823363807,86712000
2020-12-08,121.33293151855469,121.91823865053868,120.07453309277203,121.3231818575138,82225500
2020-12-09,118.7966079711914,122.86444868955574,118.03571775825858,121.47923792024274,115089200
2020-12-10,120.2208480834961,120.83541902329915,117.2065508848971,117.54797505007178,81312200
2020-12-11,119.41118621826172,119.75261038065898,117.5967521638208,119.43069298076075,86939800
2020-12-14,118.7966079711914,120.32814549895028,118.56248962317086,119.596519149209,79184500
2020-12-15,124.74716186523438,124.76667606814551,121.08903028060826,121.29388475624879,157243700
2020-12-16,124.67887878417969,125.22515739352977,123.4595015722462,124.28868403035126,98208600
2020-12-17,125.54707336425781,126.40551967508249,124.9032386311393,125.74217073899736,94359800
2020-12-18,123.55708312988281,125.93731031899775,123.03031117282511,125.80074063855568,192541500
2020-12-21,125.08858489990234,125.16662682589052,120.42568773818081,121.95722518388207,121251600
2020-12-22,128.64918518066406,131.11720360206039,126.47380539818704,128.38579552066017,168904800
2020-12-23,127.75173950195312,129.18571364711548,127.57614141408989,128.92233884278792,88223700
2020-12-24,128.73696899414062,130.19047198118514,127.88828722259836,128.1028988014902,54930100
2020-12-28,133.34132385253906,133.97539397548348,130.23922084365992,130.70747235611557,124486200
2020-12-29,131.56590270996094,135.38986738995195,131.04888802650385,134.66800569567732,121047300
2020-12-30,130.4441375732422,132.65853143284153,130.13196976705186,132.2585720130278,96452100
2020-12-31,129.43931579589844,131.4390971472946,128.49307800843255,130.79526248850823,99116600
2021-01-04,126.23969268798828,130.33679730921182,123.6546114053764,130.24900571878715,143301900
2021-01-05,127.80048370361328,128.51261072501254,125.2836873079933,125.73242467921783,97664900
2021-01-06,123.49853515625,127.83952293982475,123.28392355422082,124.59109992908554,155088000
2021-01-07,127.7126693725586,128.40528206709442,124.7276368187297,125.21538762517164,109578200
2021-01-08,128.81500244140625,129.38079521351278,127.03958220290218,129.18568296556424,105158200
2021-01-11,125.82023620605469,126.9810858976596,125.35199944208054,126.0250981630937,100384500
