date,equity,ret
2022-06-02 00:00:00+00:00,99357.91223144531,0.0018065897842589607
2022-06-03 00:00:00+00:00,99129.40344238281,-0.0022998549781341193
2022-06-06 00:00:00+00:00,99138.30090332031,8.975602221461543e-05
2022-06-07 00:00:00+00:00,99287.55017089844,0.0015054652562955795
2022-06-08 00:00:00+00:00,99151.11145019531,-0.0013741775325132322
2022-06-09 00:00:00+00:00,98838.75915527344,-0.003150265189702628
2022-06-10 00:00:00+00:00,98387.24865722656,-0.004568152230012945
2022-06-13 00:00:00+00:00,98387.24865722656,0.0
2022-06-14 00:00:00+00:00,98387.24865722656,0.0
2022-06-15 00:00:00+00:00,98387.24865722656,0.0
2022-06-16 00:00:00+00:00,98387.24865722656,0.0
2022-06-17 00:00:00+00:00,98387.24865722656,0.0
2022-06-21 00:00:00+00:00,98387.24865722656,0.0
2022-06-22 00:00:00+00:00,98387.24865722656,0.0
2022-06-23 00:00:00+00:00,98387.24865722656,0.0
2022-06-24 00:00:00+00:00,98387.24865722656,0.0
2022-06-27 00:00:00+00:00,98387.24865722656,0.0
2022-06-28 00:00:00+00:00,98387.24865722656,0.0
2022-06-29 00:00:00+00:00,98387.24865722656,0.0
2022-06-30 00:00:00+00:00,98387.24865722656,0.0
2022-07-01 00:00:00+00:00,98387.24865722656,0.0
2022-07-05 00:00:00+00:00,98387.24865722656,0.0
2022-07-06 00:00:00+00:00,98387.24865722656,0.0
2022-07-07 00:00:00+00:00,98387.24865722656,0.0
2022-07-08 00:00:00+00:00,98397.34707641602,0.00010263951200251142
2022-07-11 00:00:00+00:00,98269.43432617188,-0.0012999613713650104
2022-07-12 00:00:00+00:00,98112.27075195312,-0.0015993129022916497
2022-07-13 00:00:00+00:00,98083.21209716797,-0.00029617757862954175
2022-07-14 00:00:00+00:00,98206.80508422852,0.0012600829889024556
2022-07-15 00:00:00+00:00,98310.03787231445,0.0010511775431183423
2022-07-18 00:00:00+00:00,98162.9416809082,-0.0014962479375432158
2022-07-19 00:00:00+00:00,98387.14224243164,0.0022839633540345794
2022-07-20 00:00:00+00:00,98529.94067382812,0.0014513932221409398
2022-07-21 00:00:00+00:00,98694.86334228516,0.0016738330230299248
2022-07-22 00:00:00+00:00,98534.93139648438,-0.0016204687902157122
2022-07-25 00:00:00+00:00,98475.0007019043,-0.0006082177531431254
2022-07-26 00:00:00+00:00,98258.68533325195,-0.002196652623615125
2022-07-27 00:00:00+00:00,98539.68295288086,0.0028597738579128062
2022-07-28 00:00:00+00:00,98693.89172363281,0.0015649408048703517
2022-07-29 00:00:00+00:00,98975.6107788086,0.002854473060649676
2022-08-01 00:00:00+00:00,98899.95825195312,-0.0007643552412577304
2022-08-02 00:00:00+00:00,98786.88946533203,-0.001143264250254239
2022-08-03 00:00:00+00:00,99141.31802368164,0.0035878096806964965
2022-08-04 00:00:00+00:00,99140.30856323242,-1.01820357983895e-05
2022-08-05 00:00:00+00:00,99117.25973510742,-0.0002324869516651118
2022-08-08 00:00:00+00:00,99068.31439208984,-0.0004938125120527159
2022-08-09 00:00:00+00:00,99073.89068603516,5.628736069174245e-05
2022-08-10 00:00:00+00:00,99383.60336303711,0.0031260776664503442
2022-08-11 00:00:00+00:00,99335.51257324219,-0.00048389058323083933
2022-08-12 00:00:00+00:00,99584.12265014648,0.002502731102544953
2022-08-15 00:00:00+00:00,99655.99365234375,0.0007217114564512794
2022-08-16 00:00:00+00:00,99651.36099243164,-4.648651568583961e-05
2022-08-17 00:00:00+00:00,99661.76583862305,0.0001044124845639427
2022-08-18 00:00:00+00:00,99649.11141967773,-0.0001269736577395042
2022-08-19 00:00:00+00:00,99456.96408081055,-0.0019282393603887726
2022-08-22 00:00:00+00:00,99141.3515625,-0.0031733576550165843
2022-08-23 00:00:00+00:00,99105.30068969727,-0.00036363104027292703
2022-08-24 00:00:00+00:00,99122.32327270508,0.00017176258877515949
2022-08-25 00:00:00+00:00,99267.84832763672,0.0014681360376438413
2022-08-26 00:00:00+00:00,98902.90335083008,-0.0036763663457489715
2022-08-29 00:00:00+00:00,98902.90335083008,0.0
2022-08-30 00:00:00+00:00,98902.90335083008,0.0
2022-08-31 00:00:00+00:00,98902.90335083008,0.0
2022-09-01 00:00:00+00:00,98902.90335083008,0.0
2022-09-02 00:00:00+00:00,98902.90335083008,0.0
2022-09-06 00:00:00+00:00,98902.90335083008,0.0
2022-09-07 00:00:00+00:00,98902.90335083008,0.0
2022-09-08 00:00:00+00:00,98902.90335083008,0.0
2022-09-09 00:00:00+00:00,98902.90335083008,0.0
2022-09-12 00:00:00+00:00,98902.90335083008,0.0
2022-09-13 00:00:00+00:00,98902.90335083008,0.0
2022-09-14 00:00:00+00:00,98902.90335083008,0.0
2022-09-15 00:00:00+00:00,98902.90335083008,0.0
2022-09-16 00:00:00+00:00,98902.90335083008,0.0
2022-09-19 00:00:00+00:00,98902.90335083008,0.0
2022-09-20 00:00:00+00:00,98902.90335083008,0.0
2022-09-21 00:00:00+00:00,98902.90335083008,0.0
2022-09-22 00:00:00+00:00,98902.90335083008,0.0
2022-09-23 00:00:00+00:00,98902.90335083008,0.0
2022-09-26 00:00:00+00:00,98902.90335083008,0.0
2022-09-27 00:00:00+00:00,98902.90335083008,0.0
2022-09-28 00:00:00+00:00,98902.90335083008,0.0
2022-09-29 00:00:00+00:00,98902.90335083008,0.0
2022-09-30 00:00:00+00:00,98902.90335083008,0.0
2022-10-03 00:00:00+00:00,98902.90335083008,0.0
2022-10-04 00:00:00+00:00,98902.90335083008,0.0
2022-10-05 00:00:00+00:00,98902.90335083008,0.0
2022-10-06 00:00:00+00:00,98902.90335083008,0.0
2022-10-07 00:00:00+00:00,98902.90335083008,0.0
2022-10-10 00:00:00+00:00,98902.90335083008,0.0
2022-10-11 00:00:00+00:00,98902.90335083008,0.0
2022-10-12 00:00:00+00:00,98902.90335083008,0.0
2022-10-13 00:00:00+00:00,98902.90335083008,0.0
2022-10-14 00:00:00+00:00,98902.90335083008,0.0
2022-10-17 00:00:00+00:00,98902.90335083008,0.0
2022-10-18 00:00:00+00:00,98902.90335083008,0.0
2022-10-19 00:00:00+00:00,98902.90335083008,0.0
2022-10-20 00:00:00+00:00,98902.90335083008,0.0
2022-10-21 00:00:00+00:00,98902.90335083008,0.0
2022-10-24 00:00:00+00:00,99022.25936889648,0.0012067999423943654
2022-10-25 00:00:00+00:00,99276.88424682617,0.002571390307113841
2022-10-26 00:00:00+00:00,98915.5510559082,-0.0036396507974566505
2022-10-27 00:00:00+00:00,98719.10531616211,-0.0019859944937784535
2022-10-28 00:00:00+00:00,99170.33572387695,0.00457085187583206
2022-10-31 00:00:00+00:00,99049.79684448242,-0.0012154731403768437
2022-11-01 00:00:00+00:00,98952.73150634766,-0.0009799650400814652
2022-11-02 00:00:00+00:00,98590.46844482422,-0.0036609708090796778
2022-11-03 00:00:00+00:00,98368.64904785156,-0.002249907120552952
2022-11-04 00:00:00+00:00,98507.81259155273,0.0014147143937441875
2022-11-07 00:00:00+00:00,98601.63116455078,0.0009523972823053395
2022-11-08 00:00:00+00:00,98655.05438232422,0.0005418086612003492
2022-11-09 00:00:00+00:00,98449.95803833008,-0.002078923834954449
2022-11-10 00:00:00+00:00,98985.76235961914,0.005442402739069374
2022-11-11 00:00:00+00:00,99157.96728515625,0.0017396938855860355
2022-11-14 00:00:00+00:00,98971.81246948242,-0.0018773561093531344
2022-11-15 00:00:00+00:00,99067.02410888672,0.0009620076366052555
2022-11-16 00:00:00+00:00,98995.56188964844,-0.0007213522348237245
2022-11-17 00:00:00+00:00,98963.14645385742,-0.00032744332344059046
2022-11-18 00:00:00+00:00,99001.68072509766,0.00038938001287380786
2022-11-21 00:00:00+00:00,98978.79675292969,-0.00023114730982709553
2022-11-22 00:00:00+00:00,99291.85688781738,0.0031629009965554733
2022-11-23 00:00:00+00:00,99452.60014343262,0.0016188966613530642
2022-11-25 00:00:00+00:00,99282.09992980957,-0.0017143866864933743
2022-11-28 00:00:00+00:00,98794.81269836426,-0.0049081076225202525
2022-11-29 00:00:00+00:00,98580.23867797852,-0.0021719158579800446
2022-11-30 00:00:00+00:00,99165.96240234375,0.005941593692814662
2022-12-01 00:00:00+00:00,99150.20471191406,-0.0001589022084589331
2022-12-02 00:00:00+00:00,99134.40000915527,-0.0001594016150012756
2022-12-05 00:00:00+00:00,98836.47158813477,-0.0030052980700240317
2022-12-06 00:00:00+00:00,98526.96778869629,-0.0031314735791886372
2022-12-07 00:00:00+00:00,98459.3244934082,-0.0006865459965554876
2022-12-08 00:00:00+00:00,98593.04541015625,0.0013581335991899035
2022-12-09 00:00:00+00:00,98480.97497558594,-0.0011366971585479169
2022-12-12 00:00:00+00:00,98606.05377197266,0.0012700808091890003
2022-12-13 00:00:00+00:00,98683.85290527344,0.0007889894212853577
2022-12-14 00:00:00+00:00,98689.14556884766,5.363251857737339e-05
2022-12-15 00:00:00+00:00,98544.30868530273,-0.0014676070271971708
2022-12-16 00:00:00+00:00,98468.09707641602,-0.0007733740274143974
2022-12-19 00:00:00+00:00,98393.29638671875,-0.0007596439041491765
2022-12-20 00:00:00+00:00,98393.29638671875,0.0
2022-12-21 00:00:00+00:00,98393.29638671875,0.0
2022-12-22 00:00:00+00:00,98393.29638671875,0.0
2022-12-23 00:00:00+00:00,98393.29638671875,0.0
2022-12-27 00:00:00+00:00,98393.29638671875,0.0
2022-12-28 00:00:00+00:00,98393.29638671875,0.0
2022-12-29 00:00:00+00:00,98393.29638671875,0.0
2022-12-30 00:00:00+00:00,98393.29638671875,0.0
2023-01-03 00:00:00+00:00,98393.29638671875,0.0
2023-01-04 00:00:00+00:00,98393.29638671875,0.0
2023-01-05 00:00:00+00:00,98393.29638671875,0.0
2023-01-06 00:00:00+00:00,98393.29638671875,0.0
2023-01-09 00:00:00+00:00,98393.29638671875,0.0
2023-01-10 00:00:00+00:00,98393.29638671875,0.0
2023-01-11 00:00:00+00:00,98393.29638671875,0.0
2023-01-12 00:00:00+00:00,98428.20468139648,0.000354783262271674
2023-01-13 00:00:00+00:00,98465.53378295898,0.0003792520820971035
2023-01-17 00:00:00+00:00,98486.28042602539,0.00021069954398589275
2023-01-18 00:00:00+00:00,98310.26611328125,-0.0017871962671628383
2023-01-19 00:00:00+00:00,98243.13491821289,-0.0006828503036601097
2023-01-20 00:00:00+00:00,98503.34194946289,0.002648602688285706
2023-01-23 00:00:00+00:00,98724.0396270752,0.002240509542564828
2023-01-24 00:00:00+00:00,98754.05464172363,0.0003040294416822853
2023-01-25 00:00:00+00:00,98720.44714355469,-0.00034031512215748627
2023-01-26 00:00:00+00:00,98975.19233703613,0.0025804704177545545
2023-01-27 00:00:00+00:00,99063.63865661621,0.0008936210932422028
2023-01-30 00:00:00+00:00,98786.04423522949,-0.002802182770097361
2023-01-31 00:00:00+00:00,99025.83026123047,0.0024273269352703686
2023-02-01 00:00:00+00:00,99220.94868469238,0.0019703790712704006
2023-02-02 00:00:00+00:00,99669.25708007812,0.004518283702470871
2023-02-03 00:00:00+00:00,99614.37626647949,-0.000550629303422423
2023-02-06 00:00:00+00:00,99446.01599121094,-0.0016901202575235752
2023-02-07 00:00:00+00:00,99787.40129089355,0.0034328705507196133
2023-02-08 00:00:00+00:00,99579.46076965332,-0.0020838354196043296
2023-02-09 00:00:00+00:00,99425.42669677734,-0.0015468458222753778
2023-02-10 00:00:00+00:00,99454.92308044434,0.00029666841417697043
2023-02-13 00:00:00+00:00,99752.31782531738,0.0029902465927453825
2023-02-14 00:00:00+00:00,99735.6692199707,-0.0001668994336134766
2023-02-15 00:00:00+00:00,99814.19473266602,0.0007873362991341892
2023-02-16 00:00:00+00:00,99545.67082214355,-0.0026902377085910034
2023-02-17 00:00:00+00:00,99438.89498901367,-0.0010726316096725252
2023-02-21 00:00:00+00:00,99049.79415893555,-0.003912964138641284
2023-02-22 00:00:00+00:00,99051.28681945801,1.5069799338185419e-05
2023-02-23 00:00:00+00:00,99102.50875854492,0.0005171254279641158
2023-02-24 00:00:00+00:00,98954.75634765625,-0.001490904849327901
2023-02-27 00:00:00+00:00,98994.23489379883,0.00039895551866031553
2023-02-28 00:00:00+00:00,98977.59490966797,-0.0001680904362634239
2023-03-01 00:00:00+00:00,98909.07670593262,-0.000692259736134071
2023-03-02 00:00:00+00:00,98909.07670593262,0.0
2023-03-03 00:00:00+00:00,98909.07670593262,0.0
2023-03-06 00:00:00+00:00,98909.07670593262,0.0
2023-03-07 00:00:00+00:00,98765.76150512695,-0.0014489590397427365
2023-03-08 00:00:00+00:00,98847.38145446777,0.0008263992308366053
2023-03-09 00:00:00+00:00,98700.85176086426,-0.001482383159244427
2023-03-10 00:00:00+00:00,98566.53535461426,-0.0013608434360367072
2023-03-13 00:00:00+00:00,98693.13935852051,0.0012844522073416353
2023-03-14 00:00:00+00:00,98829.38684082031,0.0013805162464723963
2023-03-15 00:00:00+00:00,98855.09286499023,0.0002601050658275206
2023-03-16 00:00:00+00:00,99218.6226348877,0.0036774005199098347
2023-03-17 00:00:00+00:00,99217.94805908203,-6.798882989378363e-06
2023-03-20 00:00:00+00:00,99251.92489624023,0.00034244648093273433
2023-03-21 00:00:00+00:00,99398.63719177246,0.0014781808583117506
2023-03-22 00:00:00+00:00,99280.56280517578,-0.001187887378866881
2023-03-23 00:00:00+00:00,99440.95254516602,0.0016155200520466817
2023-03-24 00:00:00+00:00,99574.38928222656,0.0013418690554070078
2023-03-27 00:00:00+00:00,99377.79832458496,-0.001974312461855976
2023-03-28 00:00:00+00:00,99318.10067749023,-0.000600714124293078
2023-03-29 00:00:00+00:00,99606.8078918457,0.002906894235653601
2023-03-30 00:00:00+00:00,99784.1302947998,0.0017802237287498635
2023-03-31 00:00:00+00:00,100057.12562561035,0.0027358591992936443
2023-04-03 00:00:00+00:00,100131.50030517578,0.0007433221682153768
2023-04-04 00:00:00+00:00,100080.42744445801,-0.00051005787950964
2023-04-05 00:00:00+00:00,99905.51853942871,-0.0017476834331704438
2023-04-06 00:00:00+00:00,100095.45919799805,0.0019012028699332273
2023-04-10 00:00:00+00:00,99892.3844909668,-0.0020288103841908933
2023-04-11 00:00:00+00:00,99704.51350402832,-0.0018807338306702226
2023-04-12 00:00:00+00:00,99659.17413330078,-0.0004547373948693423
2023-04-13 00:00:00+00:00,100153.0630645752,0.004955779892514611
2023-04-14 00:00:00+00:00,100061.88662719727,-0.0009103709321315323
2023-04-17 00:00:00+00:00,100117.6858215332,0.0005576468345418473
2023-04-18 00:00:00+00:00,100192.03419494629,0.0007426097877014648
2023-04-19 00:00:00+00:00,100267.44358825684,0.0007526485904441049
2023-04-20 00:00:00+00:00,100149.97752380371,-0.0011715274694296118
2023-04-21 00:00:00+00:00,100041.55926513672,-0.0010825589915007816
2023-04-24 00:00:00+00:00,99997.76333618164,-0.00043777735250016825
2023-04-25 00:00:00+00:00,99746.8140258789,-0.002509549233207009
2023-04-26 00:00:00+00:00,99734.45140075684,-0.00012394005004368047
2023-04-27 00:00:00+00:00,100163.42073059082,0.004301114848572096
2023-04-28 00:00:00+00:00,100278.46713256836,0.0011485869905241142
2023-05-01 00:00:00+00:00,100246.43547058105,-0.00031942712033039555
2023-05-02 00:00:00+00:00,100145.07522583008,-0.001011110712068386
2023-05-03 00:00:00+00:00,100041.91580200195,-0.0010300998186431043
2023-05-04 00:00:00+00:00,99929.43600463867,-0.001124326703078049
2023-05-05 00:00:00+00:00,100501.51051330566,0.00572478472349669
2023-05-08 00:00:00+00:00,100469.50038146973,-0.0003185039873774276
2023-05-09 00:00:00+00:00,100335.62246704102,-0.0013325229439818953
2023-05-10 00:00:00+00:00,100523.70198059082,0.0018745038793335222
2023-05-11 00:00:00+00:00,100505.65002441406,-0.000179579102451366
2023-05-12 00:00:00+00:00,100429.47564697266,-0.0007579113952589367
2023-05-15 00:00:00+00:00,100404.0376586914,-0.0002532920551200357
2023-05-16 00:00:00+00:00,100435.40008544922,0.00031236220663188874
2023-05-17 00:00:00+00:00,100515.83090209961,0.0008008213894896699
2023-05-18 00:00:00+00:00,100768.95417785645,0.0025182428825900605
2023-05-19 00:00:00+00:00,100767.6130065918,-1.3309369692238171e-05
2023-05-22 00:00:00+00:00,100746.63768005371,-0.0002081554371712313
2023-05-23 00:00:00+00:00,100449.3832397461,-0.0029505147482105087
2023-05-24 00:00:00+00:00,100418.76181030273,-0.00030484437490541083
2023-05-25 00:00:00+00:00,100693.81719970703,0.002739083657732122
2023-05-26 00:00:00+00:00,100999.19648742676,0.0030327511282450814
2023-05-30 00:00:00+00:00,101097.9408569336,0.0009776748027805482
2023-05-31 00:00:00+00:00,101033.16856384277,-0.0006406885495569004
2023-06-01 00:00:00+00:00,101312.34049987793,0.0027631711447191343
2023-06-02 00:00:00+00:00,101465.93556213379,0.0015160548211403668
2023-06-05 00:00:00+00:00,101377.23292541504,-0.0008742109972901257
2023-06-06 00:00:00+00:00,101331.31762695312,-0.00045291528617374954
2023-06-07 00:00:00+00:00,101085.4658203125,-0.0024262174064065833
2023-06-08 00:00:00+00:00,101313.47317504883,0.00225558989006025
2023-06-09 00:00:00+00:00,101367.1590423584,0.0005298985971669001
2023-06-12 00:00:00+00:00,101656.99955749512,0.0028593137844141747
2023-06-13 00:00:00+00:00,101687.58419799805,0.00030086113731520037
2023-06-14 00:00:00+00:00,101775.87954711914,0.0008683001943401436
2023-06-15 00:00:00+00:00,102109.53977966309,0.003278382206360231
2023-06-16 00:00:00+00:00,101945.17463684082,-0.00160969428690938
2023-06-20 00:00:00+00:00,101869.68995666504,-0.0007404438752954823
2023-06-21 00:00:00+00:00,101718.33665466309,-0.0014857540262107616
2023-06-22 00:00:00+00:00,102014.09594726562,0.002907630053041954
2023-06-23 00:00:00+00:00,101896.60792541504,-0.0011516841938326028
2023-06-26 00:00:00+00:00,101700.07029724121,-0.001928794610294493
2023-06-27 00:00:00+00:00,102008.13410949707,0.0030291406029068213
2023-06-28 00:00:00+00:00,102104.51164245605,0.0009448024297311619
2023-06-29 00:00:00+00:00,102132.16841125488,0.00027086725506975107
2023-06-30 00:00:00+00:00,102540.23753356934,0.003995500425206799
2023-07-03 00:00:00+00:00,102412.88822937012,-0.00124194469666139
2023-07-05 00:00:00+00:00,102335.92459106445,-0.0007515034448914992
2023-07-06 00:00:00+00:00,102375.92657470703,0.0003908889649693048
2023-07-07 00:00:00+00:00,102236.52687072754,-0.0013616453461622324
2023-07-10 00:00:00+00:00,102039.85260009766,-0.0019237182311422352
2023-07-11 00:00:00+00:00,102041.92036437988,2.0264281352266877e-05
2023-07-12 00:00:00+00:00,102250.66758728027,0.0020457006508205478
2023-07-13 00:00:00+00:00,102410.07368469238,0.001558973659277596
2023-07-14 00:00:00+00:00,102452.5599975586,0.0004148645864372469
2023-07-17 00:00:00+00:00,102686.93098449707,0.0022876049846296542
2023-07-18 00:00:00+00:00,102892.61279296875,0.002002998887002727
2023-07-19 00:00:00+00:00,102929.85516357422,0.0003619537845773735
2023-07-20 00:00:00+00:00,102660.39016723633,-0.0026179478821733992
2023-07-21 00:00:00+00:00,102541.0733795166,-0.0011622475574596391
2023-07-24 00:00:00+00:00,102631.40687561035,0.0008809493904888832
2023-07-25 00:00:00+00:00,102780.43212890625,0.0014520433640408115
2023-07-26 00:00:00+00:00,102655.63981628418,-0.001214164117013583
2023-07-27 00:00:00+00:00,102446.57302856445,-0.002036583553459703
2023-07-28 00:00:00+00:00,102657.8190612793,0.0020620117049297004
2023-07-31 00:00:00+00:00,102706.21978759766,0.00047147627682853077
2023-08-01 00:00:00+00:00,102639.36309814453,-0.0006509507368822609
2023-08-02 00:00:00+00:00,102382.33093261719,-0.002504226037349455
2023-08-03 00:00:00+00:00,102278.98506164551,-0.001009411194590748
2023-08-04 00:00:00+00:00,101668.36822509766,-0.00597011044037854
2023-08-07 00:00:00+00:00,101706.46911621094,0.00037475659124308613
2023-08-08 00:00:00+00:00,101687.32055664062,-0.00018827277887734084
2023-08-09 00:00:00+00:00,101658.01239013672,-0.00028821849512283837
2023-08-10 00:00:00+00:00,101658.01239013672,0.0
2023-08-11 00:00:00+00:00,101658.01239013672,0.0
2023-08-14 00:00:00+00:00,101658.01239013672,0.0
2023-08-15 00:00:00+00:00,101658.01239013672,0.0
2023-08-16 00:00:00+00:00,101658.01239013672,0.0
2023-08-17 00:00:00+00:00,101658.01239013672,0.0
2023-08-18 00:00:00+00:00,101658.01239013672,0.0
2023-08-21 00:00:00+00:00,101658.01239013672,0.0
2023-08-22 00:00:00+00:00,101658.01239013672,0.0
2023-08-23 00:00:00+00:00,101658.01239013672,0.0
2023-08-24 00:00:00+00:00,101658.01239013672,0.0
2023-08-25 00:00:00+00:00,101658.01239013672,0.0
2023-08-28 00:00:00+00:00,101658.01239013672,0.0
2023-08-29 00:00:00+00:00,101658.01239013672,0.0
2023-08-30 00:00:00+00:00,101683.51815795898,0.00025089776223818916
2023-08-31 00:00:00+00:00,101664.67095947266,-0.00018535155773280465
2023-09-01 00:00:00+00:00,101712.24038696289,0.0004679051930360778
2023-09-05 00:00:00+00:00,101767.47088623047,0.0005430074006576024
2023-09-06 00:00:00+00:00,101617.39163208008,-0.001474727168155443
2023-09-07 00:00:00+00:00,101473.84240722656,-0.0014126442585069565
2023-09-08 00:00:00+00:00,101555.41213989258,0.0008038498467286548
2023-09-11 00:00:00+00:00,101659.9404296875,0.0010292734536976322
2023-09-12 00:00:00+00:00,101493.63659667969,-0.0016358836362179163
2023-09-13 00:00:00+00:00,101529.57141113281,0.0003540597781113153
2023-09-14 00:00:00+00:00,101610.02136230469,0.0007923795013977664
2023-09-15 00:00:00+00:00,101426.19299316406,-0.0018091558950190656
2023-09-18 00:00:00+00:00,101411.82598876953,-0.00014164984379827494
2023-09-19 00:00:00+00:00,101395.83532714844,-0.00015768044274111492
2023-09-20 00:00:00+00:00,101235.30661010742,-0.0015831884664994078
2023-09-21 00:00:00+00:00,101235.30661010742,0.0
